"%id","alignment_len","alignment_score","interaction","name","selected","shared interaction","shared name"
"97.96","49","25.0","","zzzz609,zzzz466","false","","zzzz609,zzzz466"
"97.96","49","25.0","","zzzz609,zzzz744","false","","zzzz609,zzzz744"
"97.96","49","25.0","","zzzz609,zzzz663","false","","zzzz609,zzzz663"
"97.96","49","25.0","","zzzz609,zzzz538","false","","zzzz609,zzzz538"
"97.96","49","25.0","","zzzz609,zzzz393","false","","zzzz609,zzzz393"
"97.96","49","25.0","","zzzz609,zzzz381","false","","zzzz609,zzzz381"
"97.96","49","25.0","","zzzz609,zzzz353","false","","zzzz609,zzzz353"
"97.96","49","25.0","","zzzz609,zzzz173","false","","zzzz609,zzzz173"
"100.0","49","25.0","","zzzz609,zzzzz93","false","","zzzz609,zzzzz93"
"100.0","49","25.0","","zzzz609,zzzzz64","false","","zzzz609,zzzzz64"
"100.0","49","25.0","","zzzz609,zzzzz59","false","","zzzz609,zzzzz59"
"100.0","49","25.0","","zzzz609,zzzzz57","false","","zzzz609,zzzzz57"
"100.0","49","25.0","","zzzz609,zzzzz36","false","","zzzz609,zzzzz36"
"100.0","49","25.0","","zzzz609,zzzzz17","false","","zzzz609,zzzzz17"
"100.0","49","25.0","","zzzz609,zzzzz13","false","","zzzz609,zzzzz13"
"100.0","49","25.0","","zzzz609,zzzz731","false","","zzzz609,zzzz731"
"100.0","49","25.0","","zzzz609,zzzz724","false","","zzzz609,zzzz724"
"100.0","49","25.0","","zzzz609,zzzz712","false","","zzzz609,zzzz712"
"100.0","49","25.0","","zzzz609,zzzz706","false","","zzzz609,zzzz706"
"100.0","49","25.0","","zzzz609,zzzz689","false","","zzzz609,zzzz689"
"100.0","49","25.0","","zzzz609,zzzz678","false","","zzzz609,zzzz678"
"100.0","49","25.0","","zzzz609,zzzz666","false","","zzzz609,zzzz666"
"100.0","49","25.0","","zzzz609,zzzz652","false","","zzzz609,zzzz652"
"100.0","49","25.0","","zzzz609,zzzz637","false","","zzzz609,zzzz637"
"100.0","49","25.0","","zzzz609,zzzz622","false","","zzzz609,zzzz622"
"100.0","49","25.0","","zzzz609,zzzz614","false","","zzzz609,zzzz614"
"79.17","48","20.0","","zzzz608,zzzz458","false","","zzzz608,zzzz458"
"77.08","48","20.0","","zzzz608,zzzz455","false","","zzzz608,zzzz455"
"79.17","48","20.0","","zzzz608,zzzz110","false","","zzzz608,zzzz110"
"79.17","48","20.0","","zzzz608,zzzz671","false","","zzzz608,zzzz671"
"79.17","48","20.0","","zzzz608,zzzz672","false","","zzzz608,zzzz672"
"79.17","48","20.0","","zzzz608,zzzz673","false","","zzzz608,zzzz673"
"79.17","48","20.0","","zzzz608,zzzz112","false","","zzzz608,zzzz112"
"79.17","48","20.0","","zzzz608,zzzz456","false","","zzzz608,zzzz456"
"87.5","48","21.0","","zzzz608,zzzzz51","false","","zzzz608,zzzzz51"
"87.5","48","22.0","","zzzz608,zzzz628","false","","zzzz608,zzzz628"
"87.5","48","22.0","","zzzz608,zzzz484","false","","zzzz608,zzzz484"
"89.58","48","22.0","","zzzz608,zzzzz46","false","","zzzz608,zzzzz46"
"89.58","48","22.0","","zzzz608,zzzz503","false","","zzzz608,zzzz503"
"89.58","48","22.0","","zzzz608,zzzz444","false","","zzzz608,zzzz444"
"89.58","48","22.0","","zzzz608,zzzz333","false","","zzzz608,zzzz333"
"89.58","48","22.0","","zzzz608,zzzz234","false","","zzzz608,zzzz234"
"89.58","48","22.0","","zzzz608,zzzz223","false","","zzzz608,zzzz223"
"89.58","48","22.0","","zzzz608,zzzz150","false","","zzzz608,zzzz150"
"91.67","48","22.0","","zzzz608,zzzz627","false","","zzzz608,zzzz627"
"89.58","48","22.0","","zzzz608,zzzz487","false","","zzzz608,zzzz487"
"91.67","48","22.0","","zzzz608,zzzzz50","false","","zzzz608,zzzzz50"
"91.67","48","22.0","","zzzz608,zzzzz48","false","","zzzz608,zzzzz48"
"91.67","48","22.0","","zzzz608,zzzz607","false","","zzzz608,zzzz607"
"91.67","48","22.0","","zzzz608,zzzz505","false","","zzzz608,zzzz505"
"91.67","48","22.0","","zzzz608,zzzz486","false","","zzzz608,zzzz486"
"91.67","48","22.0","","zzzz608,zzzz388","false","","zzzz608,zzzz388"
"91.67","48","22.0","","zzzz608,zzzz236","false","","zzzz608,zzzz236"
"91.67","48","22.0","","zzzz608,zzzz235","false","","zzzz608,zzzz235"
"89.58","48","23.0","","zzzz608,zzzz601","false","","zzzz608,zzzz601"
"89.58","48","23.0","","zzzz608,zzzz162","false","","zzzz608,zzzz162"
"93.75","48","23.0","","zzzz608,zzzzz49","false","","zzzz608,zzzzz49"
"93.75","48","23.0","","zzzz608,zzzz237","false","","zzzz608,zzzz237"
"100.0","48","24.0","","zzzz608,zzzzz97","false","","zzzz608,zzzzz97"
"100.0","48","24.0","","zzzz608,zzzzz47","false","","zzzz608,zzzzz47"
"100.0","48","24.0","","zzzz608,zzzz630","false","","zzzz608,zzzz630"
"100.0","48","24.0","","zzzz608,zzzz626","false","","zzzz608,zzzz626"
"77.08","48","20.0","","zzzz607,zzzzz44","false","","zzzz607,zzzzz44"
"81.25","48","21.0","","zzzz607,zzzz455","false","","zzzz607,zzzz455"
"83.33","48","21.0","","zzzz607,zzzz671","false","","zzzz607,zzzz671"
"83.33","48","21.0","","zzzz607,zzzz457","false","","zzzz607,zzzz457"
"85.42","48","21.0","","zzzz607,zzzz458","false","","zzzz607,zzzz458"
"95.83","48","23.0","","zzzz607,zzzzz51","false","","zzzz607,zzzzz51"
"91.67","48","23.0","","zzzz607,zzzz628","false","","zzzz607,zzzz628"
"91.67","48","23.0","","zzzz607,zzzz484","false","","zzzz607,zzzz484"
"97.92","48","24.0","","zzzz607,zzzz627","false","","zzzz607,zzzz627"
"97.92","48","24.0","","zzzz607,zzzzz49","false","","zzzz607,zzzzz49"
"97.92","48","24.0","","zzzz607,zzzz237","false","","zzzz607,zzzz237"
"97.92","48","24.0","","zzzz607,zzzz487","false","","zzzz607,zzzz487"
"100.0","48","24.0","","zzzz607,zzzzz50","false","","zzzz607,zzzzz50"
"100.0","48","24.0","","zzzz607,zzzzz48","false","","zzzz607,zzzzz48"
"87.5","48","22.0","","zzzz606,zzzz280","false","","zzzz606,zzzz280"
"87.5","48","22.0","","zzzz606,zzzz278","false","","zzzz606,zzzz278"
"95.92","49","24.0","","zzzz606,zzzz526","false","","zzzz606,zzzz526"
"95.92","49","24.0","","zzzz606,zzzz744","false","","zzzz606,zzzz744"
"95.92","49","24.0","","zzzz606,zzzz663","false","","zzzz606,zzzz663"
"95.92","49","24.0","","zzzz606,zzzz538","false","","zzzz606,zzzz538"
"95.92","49","24.0","","zzzz606,zzzz393","false","","zzzz606,zzzz393"
"95.92","49","24.0","","zzzz606,zzzz381","false","","zzzz606,zzzz381"
"95.92","49","24.0","","zzzz606,zzzz353","false","","zzzz606,zzzz353"
"95.92","49","24.0","","zzzz606,zzzz173","false","","zzzz606,zzzz173"
"95.92","49","24.0","","zzzz606,zzzzzz9","false","","zzzz606,zzzzzz9"
"95.92","49","24.0","","zzzz606,zzzz466","false","","zzzz606,zzzz466"
"97.96","49","25.0","","zzzz606,zzzzz93","false","","zzzz606,zzzzz93"
"97.96","49","25.0","","zzzz606,zzzzz64","false","","zzzz606,zzzzz64"
"97.96","49","25.0","","zzzz606,zzzzz59","false","","zzzz606,zzzzz59"
"97.96","49","25.0","","zzzz606,zzzzz57","false","","zzzz606,zzzzz57"
"97.96","49","25.0","","zzzz606,zzzzz36","false","","zzzz606,zzzzz36"
"97.96","49","25.0","","zzzz606,zzzzz17","false","","zzzz606,zzzzz17"
"97.96","49","25.0","","zzzz606,zzzzz13","false","","zzzz606,zzzzz13"
"97.96","49","25.0","","zzzz606,zzzz731","false","","zzzz606,zzzz731"
"97.96","49","25.0","","zzzz606,zzzz724","false","","zzzz606,zzzz724"
"97.96","49","25.0","","zzzz606,zzzz712","false","","zzzz606,zzzz712"
"97.96","49","25.0","","zzzz606,zzzz706","false","","zzzz606,zzzz706"
"97.96","49","25.0","","zzzz606,zzzz689","false","","zzzz606,zzzz689"
"97.96","49","25.0","","zzzz606,zzzz678","false","","zzzz606,zzzz678"
"97.96","49","25.0","","zzzz606,zzzz666","false","","zzzz606,zzzz666"
"97.96","49","25.0","","zzzz606,zzzz652","false","","zzzz606,zzzz652"
"97.96","49","25.0","","zzzz606,zzzz637","false","","zzzz606,zzzz637"
"97.96","49","25.0","","zzzz606,zzzz622","false","","zzzz606,zzzz622"
"97.96","49","25.0","","zzzz606,zzzz614","false","","zzzz606,zzzz614"
"97.96","49","25.0","","zzzz606,zzzz609","false","","zzzz606,zzzz609"
"97.96","49","25.0","","zzzz606,zzzz583","false","","zzzz606,zzzz583"
"97.96","49","25.0","","zzzz606,zzzz577","false","","zzzz606,zzzz577"
"97.96","49","25.0","","zzzz606,zzzz570","false","","zzzz606,zzzz570"
"97.96","49","25.0","","zzzz606,zzzz561","false","","zzzz606,zzzz561"
"97.96","49","25.0","","zzzz606,zzzz553","false","","zzzz606,zzzz553"
"97.96","49","25.0","","zzzz606,zzzz547","false","","zzzz606,zzzz547"
"97.96","49","25.0","","zzzz606,zzzz527","false","","zzzz606,zzzz527"
"97.96","49","25.0","","zzzz606,zzzz510","false","","zzzz606,zzzz510"
"97.96","49","25.0","","zzzz606,zzzz499","false","","zzzz606,zzzz499"
"97.96","49","25.0","","zzzz606,zzzz436","false","","zzzz606,zzzz436"
"97.96","49","25.0","","zzzz606,zzzz431","false","","zzzz606,zzzz431"
"97.96","49","25.0","","zzzz606,zzzz423","false","","zzzz606,zzzz423"
"97.96","49","25.0","","zzzz606,zzzz408","false","","zzzz606,zzzz408"
"97.96","49","25.0","","zzzz606,zzzz362","false","","zzzz606,zzzz362"
"97.96","49","25.0","","zzzz606,zzzz318","false","","zzzz606,zzzz318"
"97.96","49","25.0","","zzzz606,zzzz308","false","","zzzz606,zzzz308"
"97.96","49","25.0","","zzzz606,zzzz297","false","","zzzz606,zzzz297"
"97.96","49","25.0","","zzzz606,zzzz291","false","","zzzz606,zzzz291"
"97.96","49","25.0","","zzzz606,zzzz284","false","","zzzz606,zzzz284"
"97.96","49","25.0","","zzzz606,zzzz261","false","","zzzz606,zzzz261"
"97.96","49","25.0","","zzzz606,zzzz257","false","","zzzz606,zzzz257"
"97.96","49","25.0","","zzzz606,zzzz239","false","","zzzz606,zzzz239"
"97.96","49","25.0","","zzzz606,zzzz194","false","","zzzz606,zzzz194"
"97.96","49","25.0","","zzzz606,zzzz179","false","","zzzz606,zzzz179"
"97.96","49","25.0","","zzzz606,zzzz164","false","","zzzz606,zzzz164"
"97.96","49","25.0","","zzzz606,zzzz149","false","","zzzz606,zzzz149"
"97.96","49","25.0","","zzzz606,zzzz140","false","","zzzz606,zzzz140"
"97.96","49","25.0","","zzzz606,zzzz123","false","","zzzz606,zzzz123"
"97.96","49","25.0","","zzzz606,zzzzzz7","false","","zzzz606,zzzzzz7"
"97.96","49","25.0","","zzzz606,zzzz680","false","","zzzz606,zzzz680"
"97.96","49","25.0","","zzzz606,zzzz468","false","","zzzz606,zzzz468"
"97.96","49","25.0","","zzzz606,zzzz289","false","","zzzz606,zzzz289"
"97.96","49","25.0","","zzzz606,zzzz255","false","","zzzz606,zzzz255"
"97.96","49","25.0","","zzzz606,zzzzz91","false","","zzzz606,zzzzz91"
"97.96","49","25.0","","zzzz606,zzzzz55","false","","zzzz606,zzzzz55"
"97.96","49","25.0","","zzzz606,zzzzz19","false","","zzzz606,zzzzz19"
"97.96","49","25.0","","zzzz606,zzzz581","false","","zzzz606,zzzz581"
"97.96","49","25.0","","zzzz606,zzzz575","false","","zzzz606,zzzz575"
"97.96","49","25.0","","zzzz606,zzzz567","false","","zzzz606,zzzz567"
"97.96","49","25.0","","zzzz606,zzzz524","false","","zzzz606,zzzz524"
"97.96","49","25.0","","zzzz606,zzzz513","false","","zzzz606,zzzz513"
"97.96","49","25.0","","zzzz606,zzzz421","false","","zzzz606,zzzz421"
"97.96","49","25.0","","zzzz606,zzzz181","false","","zzzz606,zzzz181"
"97.96","49","25.0","","zzzz606,zzzz166","false","","zzzz606,zzzz166"
"97.96","49","25.0","","zzzz606,zzzz735","false","","zzzz606,zzzz735"
"97.96","49","25.0","","zzzz606,zzzz733","false","","zzzz606,zzzz733"
"97.96","49","25.0","","zzzz606,zzzz564","false","","zzzz606,zzzz564"
"97.96","49","25.0","","zzzz606,zzzz563","false","","zzzz606,zzzz563"
"97.96","49","25.0","","zzzz606,zzzz557","false","","zzzz606,zzzz557"
"97.96","49","25.0","","zzzz606,zzzz556","false","","zzzz606,zzzz556"
"97.96","49","25.0","","zzzz606,zzzz555","false","","zzzz606,zzzz555"
"97.96","49","25.0","","zzzz606,zzzz531","false","","zzzz606,zzzz531"
"97.96","49","25.0","","zzzz606,zzzz529","false","","zzzz606,zzzz529"
"97.96","49","25.0","","zzzz606,zzzz429","false","","zzzz606,zzzz429"
"97.96","49","25.0","","zzzz606,zzzz428","false","","zzzz606,zzzz428"
"97.96","49","25.0","","zzzz606,zzzz321","false","","zzzz606,zzzz321"
"97.96","49","25.0","","zzzz606,zzzz320","false","","zzzz606,zzzz320"
"97.96","49","25.0","","zzzz606,zzzz285","false","","zzzz606,zzzz285"
"97.96","49","25.0","","zzzz606,zzzz282","false","","zzzz606,zzzz282"
"97.96","49","25.0","","zzzz606,zzzz192","false","","zzzz606,zzzz192"
"97.96","49","25.0","","zzzz606,zzzz190","false","","zzzz606,zzzz190"
"97.96","49","25.0","","zzzz606,zzzz138","false","","zzzz606,zzzz138"
"97.96","49","25.0","","zzzz606,zzzz137","false","","zzzz606,zzzz137"
"97.96","49","25.0","","zzzz606,zzzz121","false","","zzzz606,zzzz121"
"97.96","49","25.0","","zzzz606,zzzzz10","false","","zzzz606,zzzzz10"
"100.0","49","26.0","","zzzz606,zzzzzz5","false","","zzzz606,zzzzzz5"
"100.0","49","26.0","","zzzz606,zzzzzz4","false","","zzzz606,zzzzzz4"
"100.0","49","26.0","","zzzz606,zzzzz89","false","","zzzz606,zzzzz89"
"100.0","49","26.0","","zzzz606,zzzzz66","false","","zzzz606,zzzzz66"
"100.0","49","26.0","","zzzz606,zzzzz54","false","","zzzz606,zzzzz54"
"100.0","49","26.0","","zzzz606,zzzzz52","false","","zzzz606,zzzzz52"
"100.0","49","26.0","","zzzz606,zzzzz40","false","","zzzz606,zzzzz40"
"100.0","49","26.0","","zzzz606,zzzzz38","false","","zzzz606,zzzzz38"
"100.0","49","26.0","","zzzz606,zzzzz22","false","","zzzz606,zzzzz22"
"100.0","49","26.0","","zzzz606,zzzzz20","false","","zzzz606,zzzzz20"
"100.0","49","26.0","","zzzz606,zzzzz11","false","","zzzz606,zzzzz11"
"100.0","49","26.0","","zzzz606,zzzz746","false","","zzzz606,zzzz746"
"100.0","49","26.0","","zzzz606,zzzz736","false","","zzzz606,zzzz736"
"100.0","49","26.0","","zzzz606,zzzz734","false","","zzzz606,zzzz734"
"100.0","49","26.0","","zzzz606,zzzz729","false","","zzzz606,zzzz729"
"100.0","49","26.0","","zzzz606,zzzz728","false","","zzzz606,zzzz728"
"100.0","49","26.0","","zzzz606,zzzz726","false","","zzzz606,zzzz726"
"100.0","49","26.0","","zzzz606,zzzz710","false","","zzzz606,zzzz710"
"100.0","49","26.0","","zzzz606,zzzz708","false","","zzzz606,zzzz708"
"100.0","49","26.0","","zzzz606,zzzz687","false","","zzzz606,zzzz687"
"100.0","49","26.0","","zzzz606,zzzz685","false","","zzzz606,zzzz685"
"100.0","49","26.0","","zzzz606,zzzz682","false","","zzzz606,zzzz682"
"100.0","49","26.0","","zzzz606,zzzz670","false","","zzzz606,zzzz670"
"100.0","49","26.0","","zzzz606,zzzz668","false","","zzzz606,zzzz668"
"100.0","49","26.0","","zzzz606,zzzz665","false","","zzzz606,zzzz665"
"100.0","49","26.0","","zzzz606,zzzz650","false","","zzzz606,zzzz650"
"100.0","49","26.0","","zzzz606,zzzz649","false","","zzzz606,zzzz649"
"100.0","49","26.0","","zzzz606,zzzz640","false","","zzzz606,zzzz640"
"100.0","49","26.0","","zzzz606,zzzz638","false","","zzzz606,zzzz638"
"100.0","49","26.0","","zzzz606,zzzz620","false","","zzzz606,zzzz620"
"100.0","49","26.0","","zzzz606,zzzz613","false","","zzzz606,zzzz613"
"100.0","49","26.0","","zzzz606,zzzz611","false","","zzzz606,zzzz611"
"84.0","50","22.0","","zzzz605,zzzz453","false","","zzzz605,zzzz453"
"100.0","50","26.0","","zzzz605,zzzzzz3","false","","zzzz605,zzzzzz3"
"100.0","50","26.0","","zzzz605,zzzzzz1","false","","zzzz605,zzzzzz1"
"100.0","50","26.0","","zzzz605,zzzzz88","false","","zzzz605,zzzzz88"
"100.0","50","26.0","","zzzz605,zzzzz86","false","","zzzz605,zzzzz86"
"100.0","50","26.0","","zzzz605,zzzzz82","false","","zzzz605,zzzzz82"
"100.0","50","26.0","","zzzz605,zzzzz76","false","","zzzz605,zzzzz76"
"100.0","50","26.0","","zzzz605,zzzzz74","false","","zzzz605,zzzzz74"
"100.0","50","26.0","","zzzz605,zzzzz72","false","","zzzz605,zzzzz72"
"100.0","50","26.0","","zzzz605,zzzzz68","false","","zzzz605,zzzzz68"
"100.0","50","26.0","","zzzz605,zzzzz32","false","","zzzz605,zzzzz32"
"100.0","50","26.0","","zzzz605,zzzz747","false","","zzzz605,zzzz747"
"100.0","50","26.0","","zzzz605,zzzz740","false","","zzzz605,zzzz740"
"100.0","50","26.0","","zzzz605,zzzz739","false","","zzzz605,zzzz739"
"100.0","50","26.0","","zzzz605,zzzz719","false","","zzzz605,zzzz719"
"100.0","50","26.0","","zzzz605,zzzz717","false","","zzzz605,zzzz717"
"100.0","50","26.0","","zzzz605,zzzz715","false","","zzzz605,zzzz715"
"100.0","50","26.0","","zzzz605,zzzz713","false","","zzzz605,zzzz713"
"100.0","50","26.0","","zzzz605,zzzz705","false","","zzzz605,zzzz705"
"100.0","50","26.0","","zzzz605,zzzz697","false","","zzzz605,zzzz697"
"100.0","50","26.0","","zzzz605,zzzz693","false","","zzzz605,zzzz693"
"100.0","50","26.0","","zzzz605,zzzz660","false","","zzzz605,zzzz660"
"100.0","50","26.0","","zzzz605,zzzz659","false","","zzzz605,zzzz659"
"100.0","50","26.0","","zzzz605,zzzz657","false","","zzzz605,zzzz657"
"100.0","50","26.0","","zzzz605,zzzz648","false","","zzzz605,zzzz648"
"100.0","50","26.0","","zzzz605,zzzz647","false","","zzzz605,zzzz647"
"100.0","50","26.0","","zzzz605,zzzz646","false","","zzzz605,zzzz646"
"100.0","50","26.0","","zzzz605,zzzz632","false","","zzzz605,zzzz632"
"100.0","50","26.0","","zzzz605,zzzz625","false","","zzzz605,zzzz625"
"100.0","50","26.0","","zzzz605,zzzz624","false","","zzzz605,zzzz624"
"100.0","50","26.0","","zzzz605,zzzz618","false","","zzzz605,zzzz618"
"100.0","50","26.0","","zzzz605,zzzz616","false","","zzzz605,zzzz616"
"79.17","48","20.0","","zzzz602,zzzz458","false","","zzzz602,zzzz458"
"77.08","48","20.0","","zzzz602,zzzz455","false","","zzzz602,zzzz455"
"79.17","48","20.0","","zzzz602,zzzz110","false","","zzzz602,zzzz110"
"79.17","48","20.0","","zzzz602,zzzz671","false","","zzzz602,zzzz671"
"79.17","48","20.0","","zzzz602,zzzz672","false","","zzzz602,zzzz672"
"79.17","48","20.0","","zzzz602,zzzz673","false","","zzzz602,zzzz673"
"79.17","48","20.0","","zzzz602,zzzz112","false","","zzzz602,zzzz112"
"79.17","48","20.0","","zzzz602,zzzz456","false","","zzzz602,zzzz456"
"87.5","48","21.0","","zzzz602,zzzzz51","false","","zzzz602,zzzzz51"
"87.5","48","22.0","","zzzz602,zzzz628","false","","zzzz602,zzzz628"
"87.5","48","22.0","","zzzz602,zzzz484","false","","zzzz602,zzzz484"
"89.58","48","22.0","","zzzz602,zzzzz46","false","","zzzz602,zzzzz46"
"89.58","48","22.0","","zzzz602,zzzz503","false","","zzzz602,zzzz503"
"89.58","48","22.0","","zzzz602,zzzz444","false","","zzzz602,zzzz444"
"89.58","48","22.0","","zzzz602,zzzz333","false","","zzzz602,zzzz333"
"89.58","48","22.0","","zzzz602,zzzz234","false","","zzzz602,zzzz234"
"89.58","48","22.0","","zzzz602,zzzz223","false","","zzzz602,zzzz223"
"89.58","48","22.0","","zzzz602,zzzz150","false","","zzzz602,zzzz150"
"91.67","48","22.0","","zzzz602,zzzz627","false","","zzzz602,zzzz627"
"89.58","48","22.0","","zzzz602,zzzz487","false","","zzzz602,zzzz487"
"91.67","48","22.0","","zzzz602,zzzzz50","false","","zzzz602,zzzzz50"
"91.67","48","22.0","","zzzz602,zzzzz48","false","","zzzz602,zzzzz48"
"91.67","48","22.0","","zzzz602,zzzz607","false","","zzzz602,zzzz607"
"91.67","48","22.0","","zzzz602,zzzz505","false","","zzzz602,zzzz505"
"91.67","48","22.0","","zzzz602,zzzz486","false","","zzzz602,zzzz486"
"91.67","48","22.0","","zzzz602,zzzz388","false","","zzzz602,zzzz388"
"91.67","48","22.0","","zzzz602,zzzz236","false","","zzzz602,zzzz236"
"91.67","48","22.0","","zzzz602,zzzz235","false","","zzzz602,zzzz235"
"89.58","48","23.0","","zzzz602,zzzz601","false","","zzzz602,zzzz601"
"89.58","48","23.0","","zzzz602,zzzz162","false","","zzzz602,zzzz162"
"93.75","48","23.0","","zzzz602,zzzzz49","false","","zzzz602,zzzzz49"
"93.75","48","23.0","","zzzz602,zzzz237","false","","zzzz602,zzzz237"
"100.0","48","24.0","","zzzz602,zzzzz97","false","","zzzz602,zzzzz97"
"100.0","48","24.0","","zzzz602,zzzzz47","false","","zzzz602,zzzzz47"
"100.0","48","24.0","","zzzz602,zzzz630","false","","zzzz602,zzzz630"
"100.0","48","24.0","","zzzz602,zzzz626","false","","zzzz602,zzzz626"
"100.0","48","24.0","","zzzz602,zzzz608","false","","zzzz602,zzzz608"
"79.17","48","20.0","","zzzz601,zzzz457","false","","zzzz601,zzzz457"
"79.17","48","20.0","","zzzz601,zzzz455","false","","zzzz601,zzzz455"
"81.25","48","20.0","","zzzz601,zzzz458","false","","zzzz601,zzzz458"
"85.42","48","21.0","","zzzz601,zzzzz51","false","","zzzz601,zzzzz51"
"85.42","48","21.0","","zzzz601,zzzz671","false","","zzzz601,zzzz671"
"89.58","48","22.0","","zzzz601,zzzz627","false","","zzzz601,zzzz627"
"87.5","48","22.0","","zzzz601,zzzz487","false","","zzzz601,zzzz487"
"89.58","48","22.0","","zzzz601,zzzzz50","false","","zzzz601,zzzzz50"
"89.58","48","22.0","","zzzz601,zzzzz48","false","","zzzz601,zzzzz48"
"89.58","48","22.0","","zzzz601,zzzz607","false","","zzzz601,zzzz607"
"89.58","48","22.0","","zzzz601,zzzz505","false","","zzzz601,zzzz505"
"89.58","48","22.0","","zzzz601,zzzz486","false","","zzzz601,zzzz486"
"89.58","48","22.0","","zzzz601,zzzz388","false","","zzzz601,zzzz388"
"89.58","48","22.0","","zzzz601,zzzz236","false","","zzzz601,zzzz236"
"89.58","48","22.0","","zzzz601,zzzz235","false","","zzzz601,zzzz235"
"91.67","48","23.0","","zzzz601,zzzzz49","false","","zzzz601,zzzzz49"
"91.67","48","23.0","","zzzz601,zzzz237","false","","zzzz601,zzzz237"
"97.92","48","24.0","","zzzz601,zzzz628","false","","zzzz601,zzzz628"
"97.92","48","24.0","","zzzz601,zzzz484","false","","zzzz601,zzzz484"
"77.08","48","20.0","","zzzz600,zzzz111","false","","zzzz600,zzzz111"
"79.17","48","20.0","","zzzz600,zzzz455","false","","zzzz600,zzzz455"
"81.25","48","20.0","","zzzz600,zzzzz43","false","","zzzz600,zzzzz43"
"81.25","48","20.0","","zzzz600,zzzzz42","false","","zzzz600,zzzzz42"
"81.25","48","20.0","","zzzz600,zzzz246","false","","zzzz600,zzzz246"
"81.25","48","20.0","","zzzz600,zzzz201","false","","zzzz600,zzzz201"
"81.25","48","20.0","","zzzz600,zzzz200","false","","zzzz600,zzzz200"
"81.25","48","20.0","","zzzz600,zzzz199","false","","zzzz600,zzzz199"
"81.25","48","20.0","","zzzz600,zzzz198","false","","zzzz600,zzzz198"
"81.25","48","21.0","","zzzz600,zzzz457","false","","zzzz600,zzzz457"
"81.25","48","21.0","","zzzz600,zzzz673","false","","zzzz600,zzzz673"
"81.25","48","21.0","","zzzz600,zzzz112","false","","zzzz600,zzzz112"
"83.33","48","21.0","","zzzz600,zzzz458","false","","zzzz600,zzzz458"
"83.33","48","21.0","","zzzz600,zzzz109","false","","zzzz600,zzzz109"
"85.42","48","22.0","","zzzz600,zzzz671","false","","zzzz600,zzzz671"
"89.58","48","22.0","","zzzz600,zzzzz97","false","","zzzz600,zzzzz97"
"89.58","48","22.0","","zzzz600,zzzzz47","false","","zzzz600,zzzzz47"
"89.58","48","22.0","","zzzz600,zzzz630","false","","zzzz600,zzzz630"
"89.58","48","22.0","","zzzz600,zzzz626","false","","zzzz600,zzzz626"
"89.58","48","22.0","","zzzz600,zzzz608","false","","zzzz600,zzzz608"
"89.58","48","22.0","","zzzz600,zzzz602","false","","zzzz600,zzzz602"
"89.58","48","22.0","","zzzz600,zzzz504","false","","zzzz600,zzzz504"
"89.58","48","22.0","","zzzz600,zzzz483","false","","zzzz600,zzzz483"
"89.58","48","22.0","","zzzz600,zzzz445","false","","zzzz600,zzzz445"
"89.58","48","22.0","","zzzz600,zzzz332","false","","zzzz600,zzzz332"
"89.58","48","22.0","","zzzz600,zzzz233","false","","zzzz600,zzzz233"
"89.58","48","22.0","","zzzz600,zzzz224","false","","zzzz600,zzzz224"
"89.58","48","22.0","","zzzz600,zzzz163","false","","zzzz600,zzzz163"
"89.58","48","22.0","","zzzz600,zzzz151","false","","zzzz600,zzzz151"
"89.58","48","22.0","","zzzz600,zzzz107","false","","zzzz600,zzzz107"
"93.75","48","22.0","","zzzz600,zzzzz51","false","","zzzz600,zzzzz51"
"91.67","48","23.0","","zzzz600,zzzz601","false","","zzzz600,zzzz601"
"91.67","48","23.0","","zzzz600,zzzz162","false","","zzzz600,zzzz162"
"91.67","48","23.0","","zzzz600,zzzzz46","false","","zzzz600,zzzzz46"
"91.67","48","23.0","","zzzz600,zzzz503","false","","zzzz600,zzzz503"
"91.67","48","23.0","","zzzz600,zzzz444","false","","zzzz600,zzzz444"
"91.67","48","23.0","","zzzz600,zzzz333","false","","zzzz600,zzzz333"
"91.67","48","23.0","","zzzz600,zzzz234","false","","zzzz600,zzzz234"
"91.67","48","23.0","","zzzz600,zzzz223","false","","zzzz600,zzzz223"
"91.67","48","23.0","","zzzz600,zzzz150","false","","zzzz600,zzzz150"
"95.83","48","24.0","","zzzz600,zzzz627","false","","zzzz600,zzzz627"
"93.75","48","24.0","","zzzz600,zzzz628","false","","zzzz600,zzzz628"
"93.75","48","24.0","","zzzz600,zzzz484","false","","zzzz600,zzzz484"
"95.83","48","24.0","","zzzz600,zzzzz49","false","","zzzz600,zzzzz49"
"95.83","48","24.0","","zzzz600,zzzz237","false","","zzzz600,zzzz237"
"95.83","48","24.0","","zzzz600,zzzz487","false","","zzzz600,zzzz487"
"97.92","48","24.0","","zzzz600,zzzzz50","false","","zzzz600,zzzzz50"
"97.92","48","24.0","","zzzz600,zzzzz48","false","","zzzz600,zzzzz48"
"97.92","48","24.0","","zzzz600,zzzz607","false","","zzzz600,zzzz607"
"97.92","48","24.0","","zzzz600,zzzz505","false","","zzzz600,zzzz505"
"97.92","48","24.0","","zzzz600,zzzz486","false","","zzzz600,zzzz486"
"97.92","48","24.0","","zzzz600,zzzz388","false","","zzzz600,zzzz388"
"97.92","48","24.0","","zzzz600,zzzz236","false","","zzzz600,zzzz236"
